id,games,assists,steals,blocks,personal_fouls,ofensive_rebounds,defensive_rebounds,points
899,1257.0,2245.4,1286.2,655.4999999999998,4011.3,3274.4,5644.5,19927.8
900,199.0,529.9,173.4,34.0,383.09999999999997,117.79999999999998,260.5,1378.1999999999998
901,770.0,3297.7999999999997,388.0,64.4,2845.2000000000003,488.0,1737.1999999999998,16313.699999999999
902,866.0,606.2,556.4,407.49999999999994,1510.7,984.6,2264.6000000000004,5046.9
903,358.0,230.89999999999998,2.4,2.4,507.6000000000001,0.8,17.2,1012.6999999999999
904,141.0,69.10000000000001,37.6,4.0,125.6,13.200000000000001,92.60000000000001,341.0
905,46.0,5.0,7.0,21.7,80.4,34.7,41.9,27.900000000000002
906,20.0,12.0,8.0,2.0,30.0,18.0,32.0,58.0
907,12.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,9.600000000000001
908,752.0,802.0000000000001,370.19999999999993,401.29999999999995,1739.1000000000001,1409.1999999999996,2227.1,4181.900000000001
909,195.0,80.3,85.0,58.900000000000006,451.20000000000005,163.2,213.0,533.6
910,123.0,152.4,0.0,0.0,231.9,0.0,0.0,601.2
911,1083.0,1907.6999999999998,996.4000000000001,244.1999999999999,1792.9000000000003,585.7,2002.0,12677.0
912,527.0,282.9,144.4,381.9,1563.0999999999997,941.7,1769.6000000000001,6827.2
913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,713.0,828.3,361.8,64.3,1614.5999999999997,228.29999999999998,909.8999999999999,3191.2
915,203.0,334.3,147.2,28.000000000000004,279.1,69.10000000000001,315.1,1863.2000000000003
916,698.0,4602.8,1196.2,164.6,1725.3,502.90000000000003,2676.0000000000005,16408.7
917,14.0,2.8000000000000003,1.4000000000000001,1.4000000000000001,11.200000000000001,4.2,7.0,9.799999999999999
918,239.0,495.0,285.5,55.8,531.0,75.69999999999999,277.30000000000007,800.1000000000001
919,20.0,3.6,0.0,0.0,23.799999999999997,0.0,0.0,39.699999999999996
920,14.0,5.6000000000000005,0.0,0.0,15.400000000000002,0.0,0.0,35.0
921,528.0,1181.3000000000002,491.40000000000003,51.7,1233.6,413.1,890.8,7462.400000000001
922,886.0,463.1,438.6,1542.3999999999999,2595.0000000000005,2288.2000000000003,4648.0,6813.0
923,146.0,339.8,0.0,0.0,385.8,0.0,0.0,1406.1999999999998
924,987.0,822.3,326.0,1410.5,2868.6,2717.4,4286.999999999999,7302.400000000001
925,960.0,4690.200000000001,405.90000000000003,155.2,1856.2,512.0,1702.0,15277.300000000001
926,839.0,2834.2999999999997,657.4000000000001,302.09999999999997,2928.4,902.5,2341.3999999999996,15532.2
927,946.0,3111.8,596.8000000000001,72.70000000000002,968.3000000000001,222.20000000000002,1465.3999999999999,6912.5
928,21.0,4.2,2.1,0.0,6.3,6.3,10.5,12.6
929,252.0,372.3999999999999,131.0,70.2,383.8999999999999,233.39999999999998,314.49999999999994,1717.1999999999998
930,548.0,970.2,511.0,130.5,876.6000000000001,524.8000000000001,1026.6,4316.299999999999
931,639.0,1146.5,100.49999999999999,357.9,2307.1999999999994,2867.7,6652.999999999999,11780.5
932,348.0,198.3,96.7,26.0,427.5,78.0,377.4,2250.0999999999995
933,131.0,250.4,125.5,24.900000000000002,372.9,68.7,248.3,1656.3
934,1107.0,3255.3,1113.8,188.59999999999997,2962.0000000000005,2604.4000000000005,3811.9,26274.099999999995
935,12.0,2.4000000000000004,0.0,0.0,28.799999999999997,0.0,0.0,10.8
936,26.0,67.60000000000001,0.0,0.0,67.60000000000001,0.0,0.0,210.6
937,369.0,375.9,0.0,0.0,1117.8999999999999,628.9,1071.6999999999998,3175.3
938,110.0,5.1000000000000005,9.900000000000002,71.3,176.2,104.9,180.70000000000002,231.79999999999998
939,47.0,28.2,4.7,0.0,47.0,14.1,23.5,169.20000000000002
940,11.0,8.8,5.5,3.3,29.700000000000003,12.100000000000001,24.200000000000003,26.4
941,5.0,6.0,0.0,0.0,9.0,0.0,0.0,12.0
942,76.0,27.900000000000002,11.600000000000001,13.5,50.39999999999999,18.400000000000002,82.2,291.3
943,548.0,2031.6,417.9,396.50000000000006,1465.5,1201.7,4022.4,10391.6
944,4.0,3.2,0.0,0.0,4.0,2.0,3.2,13.2
945,168.0,87.3,69.3,29.1,259.6,151.29999999999998,290.2,793.6
946,52.0,12.8,9.0,18.0,58.2,32.6,65.60000000000001,163.60000000000002
947,462.0,2252.2,0.0,0.0,1568.4,0.0,0.0,6599.0
948,105.0,85.3,63.1,25.1,210.1,112.3,162.29999999999998,428.0
949,475.0,1013.9,655.6,1144.3000000000002,1133.2,1231.0,3767.6,11296.4
950,1027.0,1175.6000000000001,487.7,970.1,2878.1,2615.3999999999996,5017.700000000001,9973.1
951,59.0,11.8,0.0,0.0,135.7,0.0,0.0,289.1
952,939.0,6787.1,1689.6,399.4,2645.1000000000004,830.3,2685.2000000000007,15090.4
953,40.0,5.2,5.7,3.0,24.8,30.1,24.4,55.0
954,47.0,9.4,0.0,0.0,94.0,0.0,0.0,84.60000000000001
955,9.0,1.8,0.0,0.0,5.3999999999999995,0.0,0.0,16.2
956,1006.0,4809.5,788.4999999999999,144.8,2204.2999999999997,298.40000000000003,1469.8999999999999,8034.9
957,68.0,20.4,13.600000000000001,6.800000000000001,34.0,20.4,34.0,129.2
958,497.0,383.79999999999995,155.60000000000002,83.60000000000002,776.8,458.0,752.7,2685.5
959,219.0,503.4,2.4,0.0,534.8,2.4,8.8,1939.4000000000003
960,1155.0,1022.3,733.6000000000001,1336.9,3040.2999999999997,3464.4,5527.300000000001,8997.2
961,107.0,46.199999999999996,18.7,60.599999999999994,175.29999999999998,105.89999999999999,239.29999999999998,453.2
962,340.0,525.0,139.1,150.4,1082.3,403.4,1026.2,2936.6000000000004
963,727.0,566.1,362.09999999999997,619.6,1813.6,1661.1000000000001,3166.6,4792.599999999999
964,226.0,394.3,166.9,32.9,338.9,83.19999999999999,360.29999999999995,1098.6999999999998
965,582.0,532.9000000000001,415.79999999999995,208.4,1392.8,845.7999999999998,1751.4999999999998,4752.300000000001
966,44.0,16.0,13.2,8.0,76.0,30.0,44.0,177.2
967,768.0,1284.3,319.09999999999997,48.00000000000001,1133.1000000000001,241.00000000000003,968.0,6115.399999999999
968,672.0,785.4999999999999,86.4,70.7,1595.0,196.2,376.79999999999995,4407.6
969,816.0,3574.2000000000003,720.0000000000001,126.89999999999999,1541.9000000000003,570.0,981.7000000000002,10127.8
970,73.0,21.0,19.9,5.7,74.9,53.099999999999994,67.30000000000001,163.3
971,453.0,445.50000000000006,69.1,77.0,1074.3000000000002,819.1,1376.7,3511.5000000000005
972,66.0,28.700000000000003,25.6,12.8,77.8,33.0,41.5,253.39999999999998
973,230.0,291.9,198.6,78.69999999999999,480.9,287.79999999999995,406.29999999999995,1261.3999999999999
974,246.0,238.79999999999998,101.19999999999999,22.4,453.79999999999995,327.8,781.2,1400.4
975,309.0,310.2,78.4,18.6,388.7,206.9,414.8,1543.7
976,293.0,477.30000000000007,0.0,0.0,800.7,43.2,19.0,2818.2999999999997
977,8.0,0.0,0.0,4.0,4.0,3.2,7.2,14.4
978,4.0,0.0,0.0,2.0,0.0,4.0,4.0,6.0
979,82.0,31.0,23.6,16.5,104.10000000000001,72.9,81.5,217.6
980,150.0,421.6,0.0,0.0,308.9,0.0,0.0,1195.0
981,3.0,0.8999999999999999,0.0,0.0,2.0999999999999996,0.0,0.0,2.0999999999999996
982,893.0,3096.4000000000005,922.7,232.6,1796.6999999999998,715.8000000000001,2550.3,12567.1
983,78.0,51.1,45.4,12.8,112.8,53.9,81.60000000000001,414.6
984,9.0,9.0,3.6,0.9,15.299999999999999,3.6,15.299999999999999,27.0
985,480.0,271.50000000000006,188.6,146.6,1179.8000000000002,1112.8,1781.9999999999998,3059.1
986,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
987,386.0,264.2,0.0,0.0,1049.8,0.0,0.0,1793.3
988,1104.0,4012.700000000001,1364.6999999999998,141.9,2604.7999999999997,966.9,2268.7999999999997,20439.7
989,613.0,1374.6000000000001,0.0,0.0,2082.9,1910.9,3799.2999999999997,7491.799999999999
990,8.0,2.4,0.0,0.0,10.4,7.2,6.4,18.4
991,4.0,1.2,0.0,0.0,3.2,0.0,2.0,3.2
992,732.0,912.6999999999998,341.1,1028.1000000000001,2808.3,1139.7,3310.3999999999996,8753.7
993,541.0,3001.6000000000004,621.3,30.900000000000002,840.5999999999999,331.7,1009.6,5980.0
994,57.0,79.8,34.199999999999996,11.4,114.0,39.9,85.5,313.5
995,6.0,0.0,0.0,1.2000000000000002,1.7999999999999998,1.7999999999999998,1.7999999999999998,4.800000000000001
996,4.0,0.0,1.2,2.0,6.0,5.2,5.2,15.2
997,21.0,31.5,0.0,0.0,16.8,0.0,0.0,117.6
998,6.0,1.0,0.0,0.0,4.0,2.0,3.0,17.2
999,562.0,808.5,620.1999999999999,346.8,1575.6,644.9999999999999,1230.0,6838.3
1000,404.0,283.40000000000003,148.70000000000002,145.8,623.4,172.89999999999998,807.8999999999999,1969.5000000000002
1001,390.0,740.4,215.70000000000002,60.800000000000004,711.7,358.4,608.9,2465.7999999999997
1002,166.0,267.4,88.59999999999998,16.6,182.49999999999997,49.3,236.3,629.0999999999999
1003,7.0,6.3,0.0,0.0,2.8000000000000003,2.1,4.2,9.799999999999999
1004,8.0,8.0,0.0,0.0,16.0,2.4,4.0,10.4
1005,951.0,2693.4,63.9,35.5,3086.7,134.9,624.8000000000001,15283.0
1006,634.0,375.3,444.49999999999994,335.3,1956.6999999999998,1122.5,1625.9,3182.1
1007,390.0,268.09999999999997,201.79999999999998,324.00000000000006,962.4000000000001,611.8,1679.0,2412.1
1008,58.0,34.8,0.0,0.0,179.8,104.4,185.60000000000002,330.6
1009,211.0,131.8,0.0,0.0,389.4,0.0,0.0,1547.7999999999997
1010,428.0,1060.1000000000001,228.3,36.900000000000006,854.9999999999999,150.5,464.0,3315.2
1011,10.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0
1012,14.0,15.400000000000002,9.799999999999999,1.4000000000000001,16.8,8.4,40.6,78.39999999999999
1013,247.0,207.5,136.3,42.7,251.5,242.49999999999997,515.3000000000001,1382.3
1014,836.0,2609.6000000000004,588.1,67.8,1543.6000000000001,292.5,1600.2,7282.299999999999
1015,127.0,351.8,68.9,5.4,190.5,18.1,201.3,734.4000000000001
1016,413.0,433.6,327.29999999999995,352.90000000000003,1297.6,858.2999999999998,1724.0,4539.200000000001
1017,507.0,891.0,465.1,85.80000000000001,831.8000000000001,289.1000000000001,1533.8,4110.9
1018,2.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0
1019,709.0,1363.9,580.8,106.69999999999997,1094.1,454.69999999999993,1322.6000000000001,6513.299999999999
1020,432.0,1600.6000000000004,208.6,19.1,834.8,152.20000000000002,634.9000000000001,2558.4
1021,17.0,13.600000000000001,0.0,0.0,47.599999999999994,0.0,0.0,64.6
1022,31.0,6.2,0.0,0.0,15.5,9.299999999999999,15.5,37.199999999999996
1023,206.0,110.4,77.39999999999999,52.80000000000001,522.6,339.59999999999997,464.2,976.8
1024,20.0,9.0,6.2,1.6,11.6,1.6,6.4,58.8
1025,372.0,774.5999999999999,0.0,0.0,695.0,0.0,0.0,1829.6
1026,965.0,2225.7999999999997,945.9999999999999,453.7000000000001,1603.9000000000003,1562.3999999999996,4274.400000000001,14374.100000000002
1027,95.0,91.6,72.9,17.6,189.10000000000002,106.5,184.5,268.9
1028,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0
1029,14.0,20.4,4.0,0.0,20.2,0.0,16.0,51.8
1030,561.0,678.3,177.3,161.29999999999998,1407.0,1631.6,3171.5000000000005,6391.6
1031,119.0,184.79999999999998,0.0,0.0,338.4,73.4,154.6,830.8000000000001
1032,107.0,70.9,33.0,5.800000000000001,66.0,21.400000000000002,66.0,515.9
1033,761.0,2594.8,752.4,241.4,1688.8000000000002,562.0,2667.5000000000005,15115.6
1034,11.0,1.1,0.0,1.1,8.8,7.699999999999999,5.5,46.2
1035,19.0,15.200000000000001,0.0,0.0,17.1,0.0,0.0,20.900000000000002
1036,210.0,448.0,0.0,0.0,335.9,0.0,0.0,1496.8
1037,5.0,9.0,0.0,0.0,6.0,0.0,0.0,17.0
1038,114.0,95.80000000000001,29.6,15.600000000000001,65.8,60.400000000000006,129.7,354.8
1039,138.0,57.2,45.8,59.6,218.4,147.39999999999998,472.7,734.5
1040,61.0,23.299999999999997,35.400000000000006,14.200000000000001,99.5,49.699999999999996,88.19999999999999,283.70000000000005
1041,1202.0,4229.299999999999,734.3,592.9999999999999,2590.4000000000005,1457.3999999999999,3897.4000000000005,10575.1
1042,187.0,123.60000000000001,51.2,18.1,277.2,73.60000000000001,180.7,651.8
1043,6.0,1.2000000000000002,0.0,0.0,0.0,1.7999999999999998,0.0,4.800000000000001
1044,414.0,1143.7,261.1,15.700000000000001,756.1,120.30000000000001,502.9,2733.7999999999997
1045,19.0,2.1,2.2,2.1,9.5,5.3999999999999995,6.5,22.099999999999998
1046,23.0,19.3,2.9000000000000004,1.7000000000000002,30.200000000000003,3.4000000000000004,1.7999999999999998,44.0
1047,212.0,548.0,210.8,81.4,557.8000000000001,181.39999999999998,435.0,3250.3999999999996
1048,58.0,46.400000000000006,11.600000000000001,0.0,46.400000000000006,11.600000000000001,46.400000000000006,162.39999999999998
1049,368.0,371.20000000000005,149.2,56.30000000000001,669.8,600.6,1079.1,2174.0
1050,45.0,49.50000000000001,0.0,0.0,81.0,0.0,0.0,125.99999999999999
1051,21.0,2.1,0.0,0.0,10.5,0.0,0.0,35.699999999999996
1052,188.0,437.8,80.39999999999999,12.100000000000001,202.60000000000002,39.1,205.7,857.6
1053,458.0,629.9,380.59999999999997,452.4,1064.5000000000002,866.2000000000002,1966.3,3631.6
1054,828.0,1197.6000000000001,0.0,0.0,2357.5000000000005,0.0,0.0,7947.999999999999
1055,842.0,1732.6999999999998,665.4999999999999,509.9,2332.7999999999997,1200.9,2595.9,5142.5
1056,364.0,1734.8,203.6,8.1,705.4,129.70000000000002,517.1999999999999,3194.2000000000003
1057,65.0,32.5,0.0,0.0,162.5,0.0,0.0,442.0
1058,3.0,2.0999999999999996,2.0999999999999996,2.0999999999999996,6.8999999999999995,2.0999999999999996,6.8999999999999995,3.9000000000000004
1059,33.0,33.0,6.6000000000000005,3.3000000000000003,39.6,6.6000000000000005,9.9,72.60000000000001
1060,57.0,39.9,0.0,0.0,91.2,0.0,0.0,296.40000000000003
1061,22.0,4.4,0.0,0.0,19.8,0.0,0.0,35.2
1062,57.0,114.1,24.200000000000003,3.3000000000000003,60.3,13.200000000000001,50.400000000000006,187.5
1063,18.0,7.2,0.0,0.0,10.799999999999999,0.0,0.0,45.0
1064,11.0,5.5,0.0,0.0,14.3,0.0,0.0,18.7
1065,220.0,134.5,0.0,0.0,380.0,0.0,0.0,967.2
1066,262.0,1193.8999999999999,184.40000000000003,77.50000000000001,596.9000000000001,106.4,571.7,2935.2000000000003
1067,313.0,95.80000000000001,43.699999999999996,90.60000000000001,575.0999999999999,378.40000000000003,571.6999999999999,1831.1
1068,755.0,343.69999999999993,280.49999999999994,767.1999999999998,1490.9,1103.9000000000003,1775.1999999999998,1578.2
1069,652.0,1154.8,0.0,0.0,2063.0,0.0,0.0,9004.199999999999
1070,7.0,4.2,0.0,0.0,11.9,0.0,0.0,11.200000000000001
1071,1134.0,3536.8,1310.0000000000002,1636.5,3608.4999999999995,2897.7999999999997,6439.000000000001,13390.900000000001
1072,34.0,36.7,21.200000000000003,7.5,49.699999999999996,21.099999999999998,63.300000000000004,173.60000000000002
1073,570.0,1000.3999999999999,441.50000000000006,50.00000000000001,983.8000000000001,197.60000000000002,855.6,4721.0
1074,9.0,6.3,0.0,0.0,12.6,0.0,0.0,15.299999999999999
1075,659.0,391.49999999999994,227.20000000000002,243.19999999999996,1458.6000000000001,665.9,1552.9999999999998,3212.7999999999997
1076,77.0,173.1,0.0,0.0,224.5,0.0,0.0,492.3
1077,196.0,274.79999999999995,0.0,0.0,508.0,0.0,0.0,1653.4
1078,1098.0,895.3999999999999,355.59999999999997,1455.6,2328.8,2330.1000000000004,6252.3,9199.5
1079,81.0,513.9,90.0,22.499999999999996,160.2,102.6,556.2,1775.6999999999998
1080,273.0,706.8000000000001,0.0,0.0,852.2,0.0,0.0,1818.2
1081,44.0,88.0,17.6,0.0,35.2,4.4,22.0,105.6
1082,45.0,36.0,0.0,0.0,108.0,0.0,0.0,251.99999999999997
1083,728.0,1588.3,458.00000000000006,70.20000000000002,1219.1000000000001,134.7,836.8000000000001,5072.2
1084,71.0,21.5,15.0,8.600000000000001,106.0,57.1,113.2,176.60000000000002
1085,145.0,57.900000000000006,73.1,47.8,277.8,213.4,345.9,367.40000000000003
1086,1.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0
1087,152.0,192.1,45.599999999999994,5.6000000000000005,166.9,72.6,286.0,995.7
1088,123.0,165.2,72.80000000000001,8.5,168.40000000000003,45.3,305.3,981.2999999999998
1089,170.0,118.8,56.6,30.4,157.6,39.599999999999994,145.0,703.6999999999999
1090,8.0,16.8,8.8,0.0,8.8,4.8,8.8,14.4
1091,67.0,148.1,51.2,6.4,147.2,25.6,64.9,453.1
1092,456.0,474.3,199.6,327.3,1633.0,1046.2,1907.1,3580.4
1093,886.0,5138.400000000001,875.2,86.50000000000001,1855.7,630.3000000000001,1291.1999999999998,9624.4
1094,516.0,1102.3000000000002,443.5,30.3,995.6999999999999,267.70000000000005,838.0999999999999,3745.5
1095,222.0,251.79999999999998,129.99999999999997,56.8,287.9,84.8,387.00000000000006,1567.5000000000002
1096,222.0,219.10000000000002,0.0,0.0,684.4000000000001,506.6,719.0,2453.4
1097,4.0,1.2,0.0,0.0,3.2,0.0,0.0,8.0
1098,24.0,50.400000000000006,19.200000000000003,2.4000000000000004,31.200000000000003,4.800000000000001,14.399999999999999,120.0
1099,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,27.0,12.0,4.800000000000001,0.0,33.599999999999994,14.399999999999999,26.1,64.80000000000001
1101,4.0,3.2,0.0,0.0,4.0,0.0,0.0,16.0
1102,10.0,10.0,6.0,2.0,13.0,3.0,15.0,34.0
1103,8.0,4.800000000000001,1.7999999999999998,0.0,2.8,6.0,11.8,21.200000000000003
1104,9.0,2.6999999999999997,6.3,1.8,9.9,7.2,8.1,21.599999999999998
1105,915.0,4243.8,902.1,170.29999999999998,2106.6000000000004,678.9,2090.7999999999997,12359.5
1106,32.0,10.0,3.6,0.0,12.600000000000001,9.6,6.4,56.8
1107,474.0,190.2,82.8,140.3,924.7,291.59999999999997,723.8,1010.6999999999998
1108,243.0,531.4,127.99999999999999,8.200000000000001,294.1,55.5,243.5,1077.8999999999999
1109,739.0,1229.5,1003.2,191.30000000000004,2639.8999999999996,2150.2000000000003,2939.1,15297.499999999998
1110,714.0,3699.0,806.3000000000001,37.6,1285.8000000000002,262.2,1005.7,8107.799999999999
1111,32.0,65.39999999999999,6.0,0.0,25.500000000000004,7.199999999999999,14.399999999999999,79.39999999999999
1112,1162.0,6496.1,2335.8,772.7000000000002,3478.7000000000003,2771.4000000000005,4384.900000000001,23842.899999999998
1113,15.0,6.0,3.0,1.5,10.5,12.0,10.5,36.0
1114,375.0,310.7,37.5,29.3,789.1,158.1,249.3,1570.3999999999999
1115,278.0,219.49999999999997,135.4,118.7,509.5,317.5,655.8,2186.7
1116,6.0,13.799999999999999,1.2000000000000002,1.7999999999999998,16.200000000000003,4.800000000000001,13.799999999999999,15.0
1117,552.0,654.3,740.3,864.0,1742.5,2654.6,4946.400000000001,7861.599999999999
1118,34.0,47.599999999999994,0.0,0.0,61.2,0.0,0.0,132.6
1119,749.0,620.2,342.2,333.4,2386.2999999999997,1440.8000000000002,2722.500000000001,8434.5
1120,361.0,1223.1999999999998,277.5,7.9,722.0,405.20000000000005,679.7,1908.0
1121,950.0,405.4999999999999,367.09999999999997,1094.3000000000002,2486.2000000000003,2406.5,3474.7,3835.7000000000003
1122,921.0,1415.8999999999999,759.2,165.6,1698.4999999999998,892.9000000000001,2112.4,6950.400000000001
1123,193.0,203.49999999999997,78.3,23.0,168.3,65.7,130.0,1204.9
1124,34.0,0.0,0.0,0.0,34.4,0.0,0.0,37.5
1125,142.0,246.8,0.0,0.0,140.2,0.0,0.0,632.0
1126,606.0,2693.7,467.90000000000003,22.0,962.9000000000001,203.59999999999997,1157.3,3945.0000000000005
1127,1.0,1.0,1.0,0.0,2.0,2.0,2.0,6.0
1128,553.0,610.9,0.0,0.0,2254.1,0.0,0.0,5775.2
1129,1018.0,4620.2,900.9000000000001,80.7,1826.8999999999996,666.6999999999999,1541.0,16407.300000000003
1130,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
1131,102.0,112.80000000000001,139.8,47.7,225.3,161.70000000000002,193.8,1082.7
1132,180.0,212.0,72.2,24.6,298.19999999999993,101.8,118.10000000000001,1230.2
1133,136.0,98.1,0.0,0.0,374.49999999999994,0.0,0.0,744.6
1134,1392.0,4236.700000000001,1037.0,3015.5,3289.5999999999995,3859.2999999999997,11230.899999999998,26498.4
1135,453.0,1747.4,338.5,31.700000000000003,1030.9,146.20000000000002,556.7,3549.8999999999996
1136,1121.0,2455.9,813.9,352.1,2276.0,798.2,3958.7,12371.100000000002
1137,186.0,803.2,273.0,90.0,545.6,73.8,527.2,1575.0
1138,28.0,28.0,0.0,0.0,19.599999999999998,0.0,0.0,70.0
1139,993.0,1642.1,1304.5000000000002,258.59999999999997,2084.7999999999997,1718.9,2635.2999999999997,5048.699999999999
1140,162.0,103.10000000000002,56.300000000000004,30.1,254.09999999999997,118.8,231.3,555.8000000000002
1141,849.0,3484.2,948.0,943.0999999999999,1616.3999999999999,613.9000000000001,5377.5999999999985,22936.7
1142,201.0,410.79999999999995,109.30000000000001,20.1,403.20000000000005,64.8,164.70000000000002,709.5999999999999
1143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,64.0,57.1,36.4,30.5,118.1,40.4,68.0,321.9
1145,63.0,87.8,20.9,11.8,116.2,49.2,82.7,318.09999999999997
1146,168.0,72.9,30.0,21.0,269.90000000000003,96.9,182.39999999999998,649.9
1147,50.0,34.3,21.3,6.300000000000001,48.900000000000006,8.700000000000001,21.3,95.6
1148,3.0,2.0999999999999996,0.0,0.0,0.0,0.0,0.8999999999999999,5.1
1149,60.0,132.0,0.0,0.0,156.0,0.0,0.0,276.0
1150,32.0,16.0,3.2,0.0,19.2,3.2,9.6,41.6
1151,11.0,5.5,0.0,0.0,20.9,0.0,0.0,16.5
1152,9.0,18.0,10.799999999999999,1.8,18.900000000000002,1.8,17.099999999999998,66.60000000000001
1153,441.0,731.9,245.1,34.5,790.5,361.7,612.6,4787.599999999999
1154,873.0,1473.6,243.3,544.1,2593.3,2113.7,3974.4,9025.8
1155,240.0,82.6,73.2,154.3,409.5,218.70000000000005,392.90000000000003,1165.5
1156,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1157,56.0,41.900000000000006,25.099999999999998,15.1,73.8,26.799999999999997,96.19999999999999,241.20000000000002
1158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,875.0,846.0,359.59999999999997,3070.4,2955.1000000000004,1870.7,5084.400000000001,5221.700000000001
1160,168.0,417.1,82.1,8.0,214.8,65.70000000000002,146.2,1137.6
1161,63.0,23.5,19.8,15.1,57.2,51.900000000000006,71.2,222.6
1162,8.0,4.0,0.0,0.0,4.8,0.0,0.0,15.2
1163,220.0,171.5,165.10000000000002,33.5,545.2,266.5,491.1,1482.0
1164,19.0,4.4,1.0,4.4,13.8,7.7,11.7,40.6
1165,40.0,20.0,16.0,32.0,68.0,80.0,96.0,248.0
1166,37.0,5.2,8.1,0.0,6.2,3.6,28.7,86.4
1167,4.0,0.0,0.0,0.0,3.2,0.0,1.2,4.0
1168,333.0,678.7,0.0,0.0,1213.0,0.0,0.0,3969.9
1169,10.0,10.0,5.0,4.0,39.0,8.0,18.0,11.0
1170,155.0,108.7,116.30000000000001,108.7,240.5,411.30000000000007,567.1,1203.1
1171,75.0,28.8,0.0,0.0,180.9,2.0999999999999996,2.0999999999999996,579.0
1172,142.0,90.9,65.6,21.4,208.6,109.2,107.2,937.0
1173,226.0,907.6,219.8,0.0,382.40000000000003,124.6,268.6,1728.1999999999998
1174,3.0,3.9000000000000004,3.0,0.8999999999999999,6.0,5.1,9.0,6.0
1175,771.0,1487.9,765.1,304.50000000000006,2077.6,750.0,1750.5,8052.800000000001
1176,7.0,6.3,2.1,2.1,6.3,2.1,9.1,32.199999999999996
1177,10.0,3.0,3.0,4.0,19.0,12.0,13.0,27.0
1178,85.0,59.7,14.7,27.199999999999996,89.6,59.5,94.3,204.60000000000002
1179,296.0,770.3999999999999,247.4,27.200000000000003,351.3,77.00000000000001,221.6,1806.9
1180,1351.0,1696.8999999999999,488.60000000000014,998.1,4697.000000000001,2195.5999999999995,5001.200000000001,17262.699999999997
1181,4.0,4.0,1.2,0.0,4.0,1.2,1.2,7.2
1182,65.0,6.5,6.5,21.0,88.5,27.5,42.0,102.0
1183,643.0,1639.3,852.8999999999999,189.29999999999998,1047.5,534.7,1170.4999999999998,6743.2
1184,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
1185,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
1186,916.0,2848.2999999999997,0.0,0.0,1859.4,0.0,0.0,7240.9000000000015
1187,2.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0
1188,99.0,179.7,0.0,0.0,210.0,0.0,0.0,801.3
1189,873.0,2451.5,990.2,231.1,1696.7,996.3,2138.3999999999996,7486.0
1190,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0
1191,934.0,3178.0999999999995,618.7000000000002,88.80000000000003,1947.7,235.1,1286.2,5796.599999999999
1192,176.0,41.900000000000006,44.1,34.7,307.90000000000003,175.5,285.5,614.7
1193,50.0,145.0,50.0,0.0,100.0,20.0,60.0,315.0
1194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1195,765.0,1918.8999999999999,692.6,133.4,1536.9999999999998,564.8,1548.5,6504.799999999999
1196,6.0,0.0,0.0,0.0,8.1,0.0,0.0,6.0
1197,95.0,58.10000000000001,20.1,5.5,82.6,29.799999999999997,227.0,440.8
1198,784.0,893.0,470.9,54.5,916.9,252.20000000000002,1457.8000000000002,6476.999999999999
1199,141.0,207.8,69.1,35.0,306.0,182.39999999999998,320.0,978.5
1200,742.0,1891.1000000000001,573.4,291.0,1626.3999999999999,809.6999999999999,2383.2000000000007,10544.5
1201,168.0,107.4,64.8,83.4,324.0,186.60000000000002,300.59999999999997,612.0
1202,118.0,85.2,0.0,0.0,201.2,0.0,0.0,604.2
1203,1302.0,1843.2000000000003,1051.1000000000001,186.29999999999998,2653.4,1605.8999999999999,2814.1000000000004,20042.100000000006
1204,145.0,89.69999999999999,161.4,16.5,255.5,175.3,117.6,846.3
1205,524.0,711.8,35.0,10.0,1396.7,35.0,85.0,4620.9
1206,624.0,970.0,444.50000000000006,475.30000000000007,1933.3000000000002,1313.3999999999999,2705.2999999999997,7415.400000000001
1207,91.0,28.6,23.200000000000003,37.300000000000004,107.39999999999999,86.39999999999999,135.2,276.7
1208,1127.0,1541.2999999999997,147.50000000000003,155.2,2875.5000000000005,534.8,1060.2,11165.0
1209,891.0,4188.5,1506.3000000000002,300.6,2080.2999999999997,531.7,2538.3,16029.199999999997
1210,474.0,686.6000000000001,286.6,756.2,1493.1,1087.1,2082.7999999999997,4492.1
1211,658.0,619.2,582.1,670.0,1819.4999999999998,1103.4,2259.8999999999996,3958.9
